,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
325,right,long,right,long,True,1950.0,correct,S,810.0,5586188.0,5601642.0,5586188.0
326,,,right,long,False,2400.0,,S,,5601642.0,5626249.0,5601642.0
327,left,short,left,short,True,600.0,correct,S,737.0,5626249.0,5637137.0,5626249.0
328,right,long,left,short,True,1260.0,incorrect,S,825.0,5637137.0,5667858.0,5637137.0
329,right,long,right,long,True,1950.0,correct,S,728.0,5667858.0,5677011.0,5667858.0
330,left,short,left,short,True,600.0,correct,S,725.0,5677011.0,5690224.0,5677011.0
331,left,short,left,short,True,1260.0,correct,S,811.0,5690224.0,5705238.0,5690224.0
332,left,short,left,short,True,1260.0,correct,S,793.0,5705238.0,5719435.0,5705238.0
333,left,short,left,short,True,1260.0,correct,S,871.0,5719435.0,5735406.0,5719435.0
334,left,short,left,short,True,1380.0,correct,S,783.0,5735406.0,5746057.0,5735406.0
335,left,short,left,short,True,1380.0,correct,S,1002.0,5746057.0,5755632.0,5746057.0
336,left,short,left,short,True,1050.0,correct,S,689.0,5755632.0,5774319.0,5755632.0
337,left,short,left,short,True,1260.0,correct,S,759.0,5774319.0,5784223.0,5774319.0
338,right,long,right,long,True,2400.0,correct,S,695.0,5784223.0,5794280.0,5784223.0
339,left,short,left,short,True,1380.0,correct,S,917.0,5794280.0,5806659.0,5794280.0
340,left,short,left,short,True,600.0,correct,S,882.0,5806659.0,5825326.0,5806659.0
341,right,long,right,long,True,1620.0,correct,S,1159.0,5825326.0,5834759.0,5825326.0
342,,,right,long,False,1740.0,,S,,5834759.0,5859632.0,5834759.0
343,right,long,left,short,True,1260.0,incorrect,S,653.0,5859632.0,5878963.0,5859632.0
344,left,short,left,short,True,1260.0,correct,S,749.0,5878963.0,5888238.0,5878963.0
345,right,long,right,long,True,1950.0,correct,S,876.0,5888238.0,5897757.0,5888238.0
346,left,short,left,short,True,1380.0,correct,S,670.0,5897757.0,5916644.0,5897757.0
347,left,short,left,short,True,1380.0,correct,S,812.0,5916644.0,5930688.0,5916644.0
348,right,long,right,long,True,1950.0,correct,S,731.0,5930688.0,5943334.0,5930688.0
349,right,long,right,long,True,1950.0,correct,S,786.0,5943334.0,5952601.0,5943334.0
350,left,short,right,long,True,1620.0,incorrect,S,732.0,5952601.0,5975650.0,5952601.0
351,left,short,left,short,True,600.0,correct,S,689.0,5975650.0,5985666.0,5975650.0
352,left,short,left,short,True,1260.0,correct,S,798.0,5985666.0,6003301.0,5985666.0
353,right,long,left,short,True,1380.0,incorrect,S,633.0,6003301.0,6027356.0,6003301.0
354,right,long,left,short,True,1260.0,incorrect,S,695.0,6027356.0,6046827.0,6027356.0
355,right,long,right,long,True,1740.0,correct,S,663.0,6046827.0,6056854.0,6046827.0
356,left,short,left,short,True,1260.0,correct,S,650.0,6056854.0,6068407.0,6056854.0
357,left,short,left,short,True,1260.0,correct,S,765.0,6068407.0,6086413.0,6068407.0
358,right,long,right,long,True,1950.0,correct,S,685.0,6086413.0,6096318.0,6086413.0
359,right,long,right,long,True,1620.0,correct,S,755.0,6096318.0,6106907.0,6096318.0
360,left,short,left,short,True,600.0,correct,S,672.0,6106907.0,6119050.0,6106907.0
361,left,short,left,short,True,1050.0,correct,S,686.0,6119050.0,6131598.0,6119050.0
362,left,short,left,short,True,1380.0,correct,S,654.0,6131598.0,6143756.0,6131598.0
363,right,long,right,long,True,1740.0,correct,S,959.0,6143756.0,6156243.0,6143756.0
364,right,long,left,short,True,1380.0,incorrect,S,1213.0,6156243.0,6176564.0,6156243.0
365,left,short,left,short,True,1260.0,correct,S,773.0,6176564.0,6185670.0,6176564.0
366,right,long,right,long,True,1620.0,correct,S,680.0,6185670.0,6202752.0,6185670.0
367,right,long,right,long,True,1620.0,correct,S,1105.0,6202752.0,6213196.0,6202752.0
368,right,short,left,long,True,2400.0,incorrect,N,951.0,6213196.0,6235876.0,6213196.0
369,left,long,left,long,True,2400.0,correct,N,689.0,6235876.0,6247770.0,6235876.0
370,left,long,left,long,True,1620.0,correct,N,774.0,6247770.0,6261679.0,6247770.0
371,,,left,long,False,1620.0,,N,,6261679.0,6283274.0,6261679.0
372,right,short,left,long,True,1950.0,incorrect,N,734.0,6283274.0,6303571.0,6283274.0
373,,,left,long,False,1620.0,,N,,6303571.0,6324843.0,6303571.0
374,right,short,right,short,True,600.0,correct,N,1011.0,6324843.0,6348815.0,6324843.0
375,left,long,right,short,True,1380.0,incorrect,N,1032.0,6348815.0,6369098.0,6348815.0
376,,,left,long,False,1620.0,,N,,6369098.0,6402745.0,6369098.0
377,left,long,right,short,True,1260.0,incorrect,N,975.0,6402745.0,6484758.0,6402745.0
378,left,long,right,short,True,1260.0,incorrect,N,1125.0,6484758.0,6514641.0,6484758.0
379,right,short,right,short,True,600.0,correct,N,1100.0,6514641.0,6526589.0,6514641.0
380,right,short,right,short,True,1050.0,correct,N,1056.0,6526589.0,6536681.0,6526589.0
381,right,short,right,short,True,1050.0,correct,N,961.0,6536681.0,6548543.0,6536681.0
382,right,short,right,short,True,1050.0,correct,N,842.0,6548543.0,6559087.0,6548543.0
383,left,long,left,long,True,1620.0,correct,N,1307.0,6559087.0,6573975.0,6559087.0
384,left,long,left,long,True,1620.0,correct,N,682.0,6573975.0,6583991.0,6573975.0
385,right,short,right,short,True,600.0,correct,N,711.0,6583991.0,6593461.0,6583991.0
386,,,left,long,False,1740.0,,N,,6593461.0,6614566.0,6593461.0
387,,,left,long,False,1740.0,,N,,6614566.0,6635353.0,6614566.0
388,left,long,left,long,True,1620.0,correct,N,729.0,6635353.0,6647282.0,6635353.0
389,right,short,right,short,True,1050.0,correct,N,1040.0,6647282.0,6660823.0,6647282.0
390,right,short,right,short,True,1050.0,correct,N,759.0,6660823.0,6672151.0,6660823.0
391,left,long,left,long,True,1620.0,correct,N,795.0,6672151.0,6686399.0,6672151.0
392,left,long,left,long,True,1950.0,correct,N,768.0,6686399.0,6697747.0,6686399.0
393,right,short,right,short,True,1050.0,correct,N,690.0,6697747.0,6712862.0,6697747.0
394,left,long,left,long,True,1950.0,correct,N,736.0,6712862.0,6730350.0,6712862.0
395,right,short,right,short,True,1260.0,correct,N,1026.0,6730350.0,6741728.0,6730350.0
396,right,short,right,short,True,1380.0,correct,N,954.0,6741728.0,6756267.0,6741728.0
397,left,long,left,long,True,1620.0,correct,N,830.0,6756267.0,6774148.0,6756267.0
398,left,long,left,long,True,2400.0,correct,N,750.0,6774148.0,6788281.0,6774148.0
399,right,short,right,short,True,1260.0,correct,N,1036.0,6788281.0,6800336.0,6788281.0
400,right,short,left,long,True,1620.0,incorrect,N,764.0,6800336.0,6828621.0,6800336.0
401,right,short,right,short,True,600.0,correct,N,1332.0,6828621.0,6838416.0,6828621.0
402,left,long,right,short,True,1260.0,incorrect,N,867.0,6838416.0,6862737.0,6838416.0
403,right,short,right,short,True,1380.0,correct,N,727.0,6862737.0,6872724.0,6862737.0
404,,,left,long,False,1620.0,,N,,6872724.0,6908162.0,6872724.0
405,left,long,left,long,True,1740.0,correct,N,902.0,6908162.0,6918799.0,6908162.0
406,,,right,short,False,600.0,,N,,6918799.0,6943857.0,6918799.0
407,left,long,left,long,True,2400.0,correct,N,735.0,6943857.0,6954213.0,6943857.0
408,left,long,left,long,True,2400.0,correct,N,734.0,6954213.0,6970208.0,6954213.0
409,right,short,right,short,True,1380.0,correct,N,841.0,6970208.0,6980724.0,6970208.0
410,right,short,right,short,True,1050.0,correct,N,735.0,6980724.0,6996042.0,6980724.0
411,right,short,right,short,True,1380.0,correct,N,754.0,6996042.0,7010334.0,6996042.0
412,right,short,right,short,True,1050.0,correct,N,716.0,7010334.0,7025344.0,7010334.0
413,right,short,right,short,True,1380.0,correct,N,757.0,7025344.0,7035560.0,7025344.0
414,right,short,right,short,True,1050.0,correct,N,814.0,7035560.0,7051080.0,7035560.0
415,left,long,left,long,True,1950.0,correct,N,834.0,7051080.0,7066237.0,7051080.0
416,right,short,left,long,True,1950.0,incorrect,N,675.0,7066237.0,7086235.0,7066237.0
417,right,short,left,long,True,1620.0,incorrect,N,598.0,7086235.0,7106413.0,7086235.0
418,left,long,left,long,True,1950.0,correct,N,780.0,7106413.0,7118364.0,7106413.0
419,right,short,left,long,True,1950.0,incorrect,N,759.0,7118364.0,7139267.0,7118364.0
420,left,long,left,long,True,1620.0,correct,N,686.0,7139267.0,7149770.0,7139267.0
421,right,short,right,short,True,1380.0,correct,N,690.0,7149770.0,7166001.0,7149770.0
422,left,long,left,long,True,1950.0,correct,N,825.0,7166001.0,7176873.0,7166001.0
423,left,long,left,long,True,2400.0,correct,N,678.0,7176873.0,7188842.0,7176873.0
424,left,long,right,short,True,1380.0,incorrect,N,915.0,7188842.0,7213147.0,7188842.0
425,right,short,right,short,True,1260.0,correct,N,853.0,7213147.0,7231882.0,7213147.0
426,right,short,right,short,True,1260.0,correct,N,706.0,7231882.0,7242973.0,7231882.0
427,right,short,right,short,True,600.0,correct,N,1103.0,7242973.0,7256220.0,7242973.0
428,left,long,left,long,True,1620.0,correct,N,889.0,7256220.0,7267048.0,7256220.0
